Data;San Giorgio D.Vento med. 10m;San Giorgio V.Vento med.10m;San Giorgio V.Vento max;San Giorgio Temperatura;San Giorgio Umidita';San Giorgio Radiazione solare
2025-02-04 05:40:00;1;6.1;7.9;4.4;73.0;
2025-02-04 05:45:00;1;5.7;7.1;4.4;73.0;0
2025-02-04 05:50:00;0;5.8;6.9;4.3;73.0;0
2025-02-04 05:55:00;358;5.8;6.9;4.2;73.0;0
2025-02-04 06:00:00;358;6.0;7.0;4.2;73.0;0
2025-02-04 06:05:00;0;6.0;7.2;4.2;74.0;0
2025-02-04 06:10:00;0;6.2;7.5;4.0;74.0;0
2025-02-04 06:15:00;355;6.0;6.9;4.1;74.0;0
2025-02-04 06:20:00;357;5.4;6.9;4.1;74.0;
2025-02-04 06:25:00;2;5.4;6.7;4.0;74.0;0
2025-02-04 06:30:00;0;5.1;6.2;4.1;74.0;
2025-02-04 06:35:00;1;5.8;6.8;4.1;74.0;
2025-02-04 06:40:00;1;5.9;6.9;4.0;74.0;0
2025-02-04 06:45:00;0;6.1;6.9;4.1;74.0;
2025-02-04 06:50:00;0;5.6;6.5;4.0;74.0;
2025-02-04 06:55:00;359;5.4;6.5;4.1;74.0;
2025-02-04 07:00:00;0;5.6;6.5;4.1;74.0;0
2025-02-04 07:05:00;356;5.5;6.4;4.0;74.0;0
2025-02-04 07:10:00;0;5.1;6.0;3.9;73.0;0
2025-02-04 07:15:00;0;5.3;6.9;4.0;73.0;0
2025-02-04 07:20:00;359;5.5;6.6;4.0;73.0;1
2025-02-04 07:25:00;359;5.1;6.1;4.1;73.0;2
2025-02-04 07:30:00;359;5.1;6.1;4.2;74.0;5
2025-02-04 07:35:00;358;5.2;6.1;4.3;74.0;9
2025-02-04 07:40:00;357;5.3;6.2;4.3;73.0;16
2025-02-04 07:45:00;359;4.6;5.8;4.3;74.0;23
2025-02-04 07:50:00;358;5.3;6.1;4.3;74.0;32
2025-02-04 07:55:00;359;5.6;6.6;4.3;73.0;42
2025-02-04 08:00:00;359;4.7;5.9;4.4;73.0;54
2025-02-04 08:05:00;0;5.0;5.7;4.5;72.0;66
2025-02-04 08:10:00;358;5.3;6.5;4.5;72.0;79
2025-02-04 08:15:00;357;4.7;5.7;4.4;72.0;93
2025-02-04 08:20:00;350;5.0;6.0;4.1;72.0;107
2025-02-04 08:25:00;352;5.2;6.7;4.1;71.0;121
2025-02-04 08:30:00;354;5.2;6.3;4.2;72.0;134
2025-02-04 08:35:00;355;5.3;6.5;4.1;71.0;148
2025-02-04 08:40:00;356;5.5;6.9;4.1;71.0;162
2025-02-04 08:45:00;357;5.5;7.1;4.1;70.0;176
2025-02-04 08:50:00;356;5.8;7.0;4.1;70.0;189
2025-02-04 08:55:00;356;6.0;7.2;4.2;70.0;202
2025-02-04 09:00:00;356;6.2;7.4;4.1;70.0;217
2025-02-04 09:05:00;358;6.2;7.5;4.2;70.0;230
2025-02-04 09:10:00;359;6.1;7.0;4.5;70.0;242
2025-02-04 09:15:00;359;6.0;7.0;4.6;70.0;254
2025-02-04 09:20:00;0;5.8;6.9;4.7;70.0;268
2025-02-04 09:25:00;358;5.7;7.1;4.8;70.0;280
2025-02-04 09:30:00;359;5.8;6.9;4.8;69.0;293
2025-02-04 09:35:00;356;5.8;6.8;5.0;70.0;304
2025-02-04 09:40:00;0;5.8;7.1;5.1;68.0;316
2025-02-04 09:45:00;356;5.8;7.1;5.1;68.0;327
2025-02-04 09:50:00;354;5.8;6.9;5.3;68.0;339
2025-02-04 09:55:00;358;6.2;7.4;5.4;68.0;348
2025-02-04 10:00:00;0;5.7;7.1;5.5;67.0;359
2025-02-04 10:05:00;358;5.5;6.6;5.6;67.0;370
2025-02-04 10:10:00;358;5.8;6.9;5.8;66.0;381
2025-02-04 10:15:00;357;6.2;8.0;5.8;65.0;392
2025-02-04 10:20:00;357;6.2;8.2;5.9;64.0;401
2025-02-04 10:25:00;356;5.7;6.9;6.1;64.0;407
2025-02-04 10:30:00;0;6.4;7.4;6.1;63.0;416
2025-02-04 10:35:00;0;6.3;7.2;6.2;63.0;426
2025-02-04 10:40:00;357;6.4;7.8;6.3;62.0;432
2025-02-04 10:45:00;359;6.3;7.6;6.4;62.0;440
2025-02-04 10:50:00;358;6.7;8.2;6.5;62.0;448
2025-02-04 10:55:00;358;6.6;8.0;6.7;61.0;455
2025-02-04 11:00:00;354;6.4;7.6;7.0;60.0;462
2025-02-04 11:05:00;357;6.4;7.5;6.9;60.0;468
2025-02-04 11:10:00;358;6.0;7.3;7.1;60.0;473
2025-02-04 11:15:00;359;6.2;8.1;7.1;60.0;479
2025-02-04 11:20:00;3;6.1;7.6;7.3;59.0;486
2025-02-04 11:25:00;7;5.9;7.4;7.4;58.0;488
2025-02-04 11:30:00;8;5.5;7.2;7.5;56.0;495
2025-02-04 11:35:00;9;5.8;7.5;7.5;55.0;499
2025-02-04 11:40:00;12;6.0;7.9;7.6;55.0;503
2025-02-04 11:45:00;13;5.9;8.0;7.6;55.0;507
2025-02-04 11:50:00;0;6.7;8.0;7.7;54.0;512
2025-02-04 11:55:00;2;6.6;7.9;7.8;55.0;513
2025-02-04 12:00:00;3;6.0;7.1;7.9;55.0;515
2025-02-04 12:05:00;1;5.8;8.0;8.2;56.0;516
2025-02-04 12:10:00;1;5.9;7.7;8.2;55.0;517
2025-02-04 12:15:00;4;5.3;6.5;8.5;57.0;518
2025-02-04 12:20:00;8;5.8;7.1;8.4;54.0;518
2025-02-04 12:25:00;8;5.4;6.6;8.4;52.0;518
2025-02-04 12:30:00;13;4.8;6.1;8.8;54.0;518
2025-02-04 12:35:00;4;5.1;6.9;8.7;52.0;518
2025-02-04 12:40:00;8;5.1;6.4;8.8;51.0;518
2025-02-04 12:45:00;15;4.8;6.0;9.0;50.0;514
2025-02-04 12:50:00;3;5.0;5.8;9.0;50.0;514
2025-02-04 12:55:00;10;4.4;5.0;9.0;51.0;508
2025-02-04 13:00:00;18;4.2;5.4;9.4;52.0;504
2025-02-04 13:05:00;10;4.1;4.9;9.1;53.0;503
2025-02-04 13:10:00;3;3.8;5.0;9.3;54.0;497
2025-02-04 13:15:00;3;3.7;4.5;9.3;51.0;493
2025-02-04 13:20:00;2;3.8;4.7;9.3;51.0;487
2025-02-04 13:25:00;4;3.5;4.8;9.5;51.0;481
2025-02-04 13:30:00;8;3.5;4.3;9.6;51.0;475
2025-02-04 13:35:00;9;3.9;4.8;9.4;51.0;470
2025-02-04 13:40:00;25;3.6;4.4;9.8;50.0;463
2025-02-04 13:45:00;1;3.6;5.8;9.6;50.0;457
2025-02-04 13:50:00;13;3.3;4.3;9.9;51.0;451
2025-02-04 13:55:00;6;3.7;4.7;9.8;50.0;442
2025-02-04 14:00:00;23;3.9;4.8;10.0;49.0;435
2025-02-04 14:05:00;19;3.7;5.0;10.1;50.0;425
2025-02-04 14:10:00;35;4.0;5.3;10.1;48.0;416
2025-02-04 14:15:00;31;4.0;4.9;10.1;47.0;408
2025-02-04 14:20:00;17;4.0;5.1;10.0;47.0;400
2025-02-04 14:25:00;12;3.1;4.0;10.1;45.0;391
2025-02-04 14:30:00;23;3.2;3.8;10.4;48.0;379
2025-02-04 14:35:00;19;3.3;4.1;10.3;45.0;371
2025-02-04 14:40:00;27;3.0;4.2;10.5;43.0;360
2025-02-04 14:45:00;35;3.8;4.7;10.5;42.0;349
2025-02-04 14:50:00;32;3.4;4.3;10.4;43.0;338
2025-02-04 14:55:00;13;3.5;4.3;10.3;42.0;328
2025-02-04 15:00:00;2;3.0;4.0;10.3;43.0;315
2025-02-04 15:05:00;16;2.8;4.8;10.4;43.0;302
2025-02-04 15:10:00;17;2.5;3.5;10.4;42.0;290
2025-02-04 15:15:00;14;3.1;3.6;10.4;42.0;277
2025-02-04 15:20:00;8;3.3;3.9;10.2;42.0;268
2025-02-04 15:25:00;1;3.5;4.2;10.3;43.0;253
2025-02-04 15:30:00;1;3.0;3.9;10.3;44.0;240
2025-02-04 15:35:00;2;3.0;3.8;10.3;43.0;225
2025-02-04 15:40:00;20;2.5;3.2;10.6;43.0;211
2025-02-04 15:45:00;34;2.1;2.8;10.7;42.0;198
2025-02-04 15:50:00;31;2.5;3.0;10.7;43.0;184
2025-02-04 15:55:00;18;2.8;3.5;10.5;43.0;172
2025-02-04 16:00:00;16;2.7;3.8;10.4;43.0;158
2025-02-04 16:05:00;18;2.5;3.6;10.5;44.0;144
2025-02-04 16:10:00;43;2.0;2.8;10.5;43.0;131
2025-02-04 16:15:00;62;1.7;2.2;10.5;44.0;118
2025-02-04 16:20:00;37;2.0;2.3;10.7;44.0;104
2025-02-04 16:25:00;9;2.0;2.9;10.4;46.0;92
2025-02-04 16:30:00;12;2.3;3.0;10.4;46.0;79
2025-02-04 16:35:00;20;2.4;3.2;10.4;47.0;66
2025-02-04 16:40:00;16;1.9;2.5;10.3;49.0;55
2025-02-04 16:45:00;3;2.4;3.1;10.1;50.0;44
2025-02-04 16:50:00;10;2.3;2.9;10.0;52.0;34
2025-02-04 16:55:00;10;2.5;3.1;9.9;53.0;27
2025-02-04 17:00:00;8;2.0;2.4;9.8;55.0;23
2025-02-04 17:05:00;5;2.2;2.8;9.7;55.0;15
2025-02-04 17:10:00;356;2.0;2.6;9.7;56.0;11
2025-02-04 17:15:00;351;1.8;2.4;9.6;55.0;7
2025-02-04 17:20:00;348;1.4;1.9;9.5;56.0;5
2025-02-04 17:25:00;353;1.4;1.9;9.5;56.0;2
2025-02-04 17:30:00;4;1.2;1.5;9.4;56.0;1
2025-02-04 17:35:00;2;1.0;1.3;9.3;56.0;0
2025-02-04 17:40:00;348;1.2;1.4;9.3;57.0;0
2025-02-04 17:45:00;333;1.3;1.4;9.4;56.0;
2025-02-04 17:50:00;333;1.5;1.8;9.4;56.0;
2025-02-04 17:55:00;333;1.8;2.2;9.5;55.0;
2025-02-04 18:00:00;334;2.0;2.4;9.4;55.0;
2025-02-04 18:05:00;342;2.0;2.5;9.4;54.0;
2025-02-04 18:10:00;355;2.0;2.3;9.4;55.0;
2025-02-04 18:15:00;356;1.5;2.0;9.2;56.0;
2025-02-04 18:20:00;342;1.3;1.7;9.2;56.0;0
2025-02-04 18:25:00;330;1.3;1.5;9.2;56.0;
2025-02-04 18:30:00;326;1.4;1.6;9.3;56.0;
2025-02-04 18:35:00;315;1.2;1.5;9.3;56.0;
2025-02-04 18:40:00;312;1.2;1.3;9.3;57.0;
2025-02-04 18:45:00;306;1.3;1.6;9.3;57.0;
2025-02-04 18:50:00;307;1.5;1.6;9.3;56.0;
2025-02-04 18:55:00;317;1.6;1.8;9.4;55.0;
2025-02-04 19:00:00;333;1.5;1.7;9.1;57.0;
2025-02-04 19:05:00;15;1.0;1.3;8.7;62.0;0
2025-02-04 19:10:00;28;0.5;0.7;8.6;64.0;0
2025-02-04 19:15:00;9;0.5;0.8;8.4;64.0;0
2025-02-04 19:20:00;1;0.8;1.3;8.7;62.0;
2025-02-04 19:25:00;3;1.1;1.8;8.6;62.0;
2025-02-04 19:30:00;356;1.6;1.9;8.6;61.0;
2025-02-04 19:35:00;353;1.9;2.2;8.4;62.0;
2025-02-04 19:40:00;349;2.0;2.5;8.4;62.0;
2025-02-04 19:45:00;350;2.0;2.3;8.4;63.0;
2025-02-04 19:50:00;343;2.0;2.4;8.3;64.0;
2025-02-04 19:55:00;314;1.4;1.8;8.3;65.0;
2025-02-04 20:00:00;261;1.6;1.9;8.3;65.0;
2025-02-04 20:05:00;252;1.4;2.0;8.7;64.0;
2025-02-04 20:10:00;306;0.9;1.6;8.6;60.0;
2025-02-04 20:15:00;318;0.8;1.1;8.6;58.0;0
2025-02-04 20:20:00;343;0.6;0.9;8.1;61.0;0
2025-02-04 20:25:00;5;0.4;0.5;7.9;64.0;0
2025-02-04 20:30:00;35;0.6;0.7;8.0;67.0;
2025-02-04 20:35:00;31;0.5;0.7;7.8;68.0;0
2025-02-04 20:40:00;337;0.4;0.6;8.0;68.0;0
2025-02-04 20:45:00;323;1.1;1.6;8.3;66.0;
2025-02-04 20:50:00;323;1.8;2.1;8.4;62.0;
2025-02-04 20:55:00;321;2.1;2.3;8.4;61.0;
2025-02-04 21:00:00;324;2.3;2.5;8.3;60.0;
2025-02-04 21:05:00;321;2.0;2.3;8.4;60.0;
2025-02-04 21:10:00;310;1.5;1.9;8.3;60.0;
2025-02-04 21:15:00;318;1.4;1.7;8.2;60.0;
2025-02-04 21:20:00;322;1.0;1.4;8.0;60.0;0
2025-02-04 21:25:00;333;0.3;0.7;7.7;61.0;0
2025-02-04 21:30:00;329;0.0;0.0;7.3;62.0;0
2025-02-04 21:35:00;323;0.0;0.0;7.3;62.0;0
2025-02-04 21:40:00;330;0.8;1.5;7.8;62.0;
2025-02-04 21:45:00;332;1.2;1.5;7.6;65.0;
2025-02-04 21:50:00;324;1.1;1.3;7.7;66.0;
2025-02-04 21:55:00;322;0.9;1.2;7.7;65.0;
2025-02-04 22:00:00;317;0.8;1.1;7.7;63.0;
2025-02-04 22:05:00;309;1.2;1.6;7.9;61.0;
2025-02-04 22:10:00;302;1.3;1.6;7.9;61.0;
2025-02-04 22:15:00;299;1.4;1.7;7.9;61.0;
2025-02-04 22:20:00;287;1.5;1.8;8.0;60.0;
2025-02-04 22:25:00;277;1.5;1.8;8.1;60.0;
2025-02-04 22:30:00;285;1.5;1.8;8.2;59.0;
2025-02-04 22:35:00;300;1.5;1.7;8.4;56.0;
2025-02-04 22:40:00;299;1.2;1.6;8.0;57.0;
2025-02-04 22:45:00;290;1.1;1.3;7.8;60.0;
2025-02-04 22:50:00;312;1.1;1.2;7.8;61.0;
2025-02-04 22:55:00;316;1.3;1.4;7.8;63.0;
2025-02-04 23:00:00;317;1.4;1.7;7.8;65.0;
2025-02-04 23:05:00;310;1.3;1.5;7.7;64.0;
2025-02-04 23:10:00;302;1.1;1.4;7.7;63.0;
2025-02-04 23:15:00;278;1.5;1.9;7.6;64.0;
2025-02-04 23:20:00;270;1.8;2.2;7.6;65.0;
2025-02-04 23:25:00;285;1.6;2.1;7.6;62.0;
2025-02-04 23:30:00;301;1.6;2.0;7.6;62.0;
2025-02-04 23:35:00;310;1.6;1.9;7.6;62.0;
2025-02-04 23:40:00;324;1.8;2.0;7.3;63.0;
2025-02-04 23:45:00;326;2.0;2.3;7.1;64.0;
2025-02-04 23:50:00;325;1.8;2.3;6.9;66.0;0
2025-02-04 23:55:00;326;2.2;2.6;6.8;67.0;0
2025-02-05 00:00:00;328;2.1;2.6;6.8;67.0;
2025-02-05 00:05:00;325;1.8;2.3;6.8;67.0;
2025-02-05 00:10:00;320;1.7;2.1;6.8;67.0;
2025-02-05 00:15:00;325;1.4;1.8;6.7;67.0;
2025-02-05 00:20:00;337;1.5;1.7;6.7;68.0;
2025-02-05 00:25:00;331;1.6;1.8;6.8;68.0;
2025-02-05 00:30:00;330;1.5;1.7;6.9;67.0;
2025-02-05 00:35:00;347;1.4;1.6;7.0;66.0;
2025-02-05 00:40:00;358;1.7;2.1;7.0;62.0;
2025-02-05 00:45:00;356;1.7;2.1;7.0;61.0;
2025-02-05 00:50:00;352;1.5;1.9;6.9;61.0;
2025-02-05 00:55:00;358;1.1;1.5;6.9;62.0;0
2025-02-05 01:00:00;8;1.4;1.8;6.5;65.0;0
2025-02-05 01:05:00;4;1.3;1.8;6.4;66.0;
2025-02-05 01:10:00;2;1.0;1.3;6.3;67.0;0
2025-02-05 01:15:00;350;1.1;1.4;6.2;68.0;0
2025-02-05 01:20:00;340;1.4;2.1;6.2;69.0;
2025-02-05 01:25:00;343;1.4;1.9;6.3;70.0;
2025-02-05 01:30:00;344;1.7;2.2;6.3;71.0;
2025-02-05 01:35:00;338;1.9;2.6;6.3;71.0;
2025-02-05 01:40:00;329;1.8;2.2;6.3;70.0;
2025-02-05 01:45:00;331;1.8;2.3;6.5;68.0;
2025-02-05 01:50:00;328;1.7;2.1;6.4;67.0;
2025-02-05 01:55:00;324;1.7;2.0;6.4;67.0;
2025-02-05 02:00:00;337;2.0;2.8;6.3;67.0;
2025-02-05 02:05:00;346;2.3;3.0;6.3;67.0;
2025-02-05 02:10:00;349;3.3;4.0;6.1;68.0;
2025-02-05 02:15:00;341;3.5;4.5;5.8;69.0;0
2025-02-05 02:20:00;338;3.5;4.2;5.8;70.0;0
2025-02-05 02:25:00;334;2.8;3.8;5.7;70.0;0
2025-02-05 02:30:00;331;2.4;2.9;5.5;70.0;0
2025-02-05 02:35:00;319;2.1;2.6;5.5;71.0;0
2025-02-05 02:40:00;296;1.6;2.3;5.5;70.0;0
2025-02-05 02:45:00;295;1.5;2.0;5.6;70.0;
2025-02-05 02:50:00;301;1.7;2.3;5.6;69.0;
2025-02-05 02:55:00;320;2.1;2.5;5.5;69.0;
2025-02-05 03:00:00;324;2.0;2.5;5.3;69.0;
2025-02-05 03:05:00;323;2.2;2.7;5.2;69.0;
2025-02-05 03:10:00;322;2.2;2.7;5.2;70.0;
2025-02-05 03:15:00;335;2.4;3.2;5.2;70.0;
2025-02-05 03:20:00;345;2.9;3.6;5.2;70.0;
2025-02-05 03:25:00;343;2.7;3.7;5.2;71.0;
2025-02-05 03:30:00;340;2.6;3.2;5.1;71.0;
2025-02-05 03:35:00;342;2.5;3.0;5.0;71.0;0
2025-02-05 03:40:00;341;2.2;2.8;5.0;71.0;0
2025-02-05 03:45:00;340;2.3;2.9;5.0;71.0;
2025-02-05 03:50:00;343;3.0;3.5;4.9;71.0;
2025-02-05 03:55:00;347;2.9;3.4;4.9;70.0;
2025-02-05 04:00:00;349;3.6;4.4;4.8;70.0;
2025-02-05 04:05:00;348;3.8;4.2;4.7;70.0;
2025-02-05 04:10:00;347;3.8;4.4;4.7;71.0;0
2025-02-05 04:15:00;344;3.7;4.3;4.7;71.0;0
2025-02-05 04:20:00;347;3.0;3.7;4.6;71.0;0
2025-02-05 04:25:00;347;3.2;4.2;4.6;72.0;
2025-02-05 04:30:00;343;2.9;3.7;4.5;72.0;0
2025-02-05 04:35:00;344;2.7;3.4;4.5;72.0;
2025-02-05 04:40:00;349;2.6;3.2;4.5;73.0;0
2025-02-05 04:45:00;352;2.7;3.2;4.5;73.0;
2025-02-05 04:50:00;354;2.6;3.0;4.6;74.0;
2025-02-05 04:55:00;355;2.2;2.6;4.7;74.0;
2025-02-05 05:00:00;354;2.2;2.9;4.7;74.0;
2025-02-05 05:05:00;351;2.0;2.8;4.7;74.0;
2025-02-05 05:10:00;355;1.8;2.4;4.7;74.0;
2025-02-05 05:15:00;354;1.6;2.3;4.7;74.0;
2025-02-05 05:20:00;355;1.9;2.4;4.7;74.0;
2025-02-05 05:25:00;2;1.6;2.2;4.7;74.0;0
2025-02-05 05:30:00;1;1.6;1.9;4.7;75.0;
2025-02-05 05:35:00;357;2.0;2.3;4.7;74.0;
2025-02-05 05:40:00;1;1.9;2.4;4.6;75.0;
2025-02-05 05:45:00;353;2.0;2.2;4.6;75.0;
2025-02-05 05:50:00;352;2.0;2.5;4.7;75.0;
2025-02-05 05:55:00;358;2.1;2.5;4.7;75.0;
2025-02-05 06:00:00;359;2.0;2.3;4.7;75.0;
2025-02-05 06:05:00;359;1.8;2.3;4.7;75.0;
2025-02-05 06:10:00;355;1.4;1.8;4.7;75.0;
2025-02-05 06:15:00;348;0.9;1.3;4.6;76.0;0
2025-02-05 06:20:00;357;1.0;1.5;4.7;76.0;
2025-02-05 06:25:00;353;1.5;1.8;4.7;76.0;
2025-02-05 06:30:00;345;1.2;1.6;4.7;75.0;
2025-02-05 06:35:00;341;1.1;1.6;4.7;75.0;
2025-02-05 06:40:00;335;1.5;2.0;4.8;75.0;
2025-02-05 06:45:00;333;1.5;2.1;4.9;74.0;
2025-02-05 06:50:00;299;0.9;1.4;4.9;74.0;
2025-02-05 06:55:00;302;0.8;1.5;5.0;74.0;
2025-02-05 07:00:00;299;0.8;1.3;5.0;73.0;
2025-02-05 07:05:00;290;0.4;0.6;5.0;73.0;0
2025-02-05 07:10:00;319;0.5;0.7;5.0;73.0;0
2025-02-05 07:15:00;357;0.6;0.8;5.0;73.0;0
2025-02-05 07:20:00;12;0.6;0.9;5.0;73.0;1
2025-02-05 07:25:00;176;0.8;1.1;4.9;72.0;3
2025-02-05 07:30:00;297;0.7;1.0;4.9;72.0;6
2025-02-05 07:35:00;335;0.8;1.2;5.0;72.0;9
2025-02-05 07:40:00;341;1.5;2.0;5.1;72.0;14
2025-02-05 07:45:00;331;1.6;2.0;5.1;72.0;22
2025-02-05 07:50:00;329;1.7;2.1;5.0;72.0;31
2025-02-05 07:55:00;317;1.5;2.0;5.0;72.0;42
2025-02-05 08:00:00;309;2.0;2.7;4.9;71.0;52
2025-02-05 08:05:00;307;1.9;2.5;4.8;71.0;64
2025-02-05 08:10:00;313;1.9;2.3;4.9;71.0;77
2025-02-05 08:15:00;303;1.7;2.4;4.8;71.0;89
2025-02-05 08:20:00;315;2.0;2.6;4.7;71.0;102
2025-02-05 08:25:00;332;1.9;2.4;5.1;72.0;114
2025-02-05 08:30:00;326;2.1;2.8;4.7;72.0;128
2025-02-05 08:35:00;319;2.3;3.0;4.8;72.0;141
2025-02-05 08:40:00;317;2.2;2.8;4.8;72.0;154
2025-02-05 08:45:00;321;2.1;2.5;5.0;72.0;168
2025-02-05 08:50:00;321;1.8;2.3;5.1;72.0;181
2025-02-05 08:55:00;321;1.5;2.1;5.4;72.0;194
2025-02-05 09:00:00;328;1.3;1.9;5.7;72.0;207
2025-02-05 09:05:00;340;2.3;3.0;5.5;71.0;221
2025-02-05 09:10:00;332;2.3;2.9;5.5;70.0;233
2025-02-05 09:15:00;338;2.1;2.5;5.5;70.0;247
2025-02-05 09:20:00;337;2.0;2.5;5.6;70.0;259
2025-02-05 09:25:00;331;1.7;2.4;5.8;71.0;269
2025-02-05 09:30:00;327;1.6;2.4;6.0;70.0;280
2025-02-05 09:35:00;323;1.4;1.9;6.1;70.0;291
2025-02-05 09:40:00;324;1.5;2.3;6.2;69.0;303
2025-02-05 09:45:00;325;1.6;2.3;6.2;69.0;315
2025-02-05 09:50:00;316;1.4;2.1;6.4;68.0;327
2025-02-05 09:55:00;315;1.3;2.1;6.6;67.0;337
2025-02-05 10:00:00;319;1.5;2.2;6.8;66.0;348
2025-02-05 10:05:00;326;1.7;2.6;6.7;65.0;359
2025-02-05 10:10:00;319;1.6;2.6;7.0;65.0;368
2025-02-05 10:15:00;325;1.2;1.8;7.4;65.0;377
2025-02-05 10:20:00;329;1.3;1.7;7.4;64.0;387
2025-02-05 10:25:00;322;1.3;2.1;7.3;63.0;397
2025-02-05 10:30:00;337;1.3;1.8;7.7;62.0;406
2025-02-05 10:35:00;341;1.2;1.8;7.9;61.0;415
2025-02-05 10:40:00;1;0.9;1.3;8.2;60.0;422
2025-02-05 10:45:00;3;1.1;1.8;8.1;58.0;430
2025-02-05 10:50:00;354;1.3;1.7;8.2;58.0;439
2025-02-05 10:55:00;352;1.2;1.6;8.1;57.0;446
2025-02-05 11:00:00;354;1.6;2.3;8.5;56.0;452
2025-02-05 11:05:00;349;1.8;2.3;8.3;55.0;461
2025-02-05 11:10:00;357;2.0;2.7;8.2;53.0;468
2025-02-05 11:15:00;349;1.4;1.9;8.5;55.0;469
2025-02-05 11:20:00;346;1.7;2.5;8.8;54.0;474
2025-02-05 11:25:00;0;1.1;1.6;8.8;53.0;479
2025-02-05 11:30:00;2;1.1;1.5;8.6;52.0;483
2025-02-05 11:35:00;11;1.3;1.7;8.9;51.0;490
2025-02-05 11:40:00;11;1.3;1.7;9.0;51.0;493
2025-02-05 11:45:00;358;1.6;1.9;8.9;51.0;498
2025-02-05 11:50:00;358;1.6;1.8;9.1;52.0;501
2025-02-05 11:55:00;2;1.5;1.9;9.2;51.0;500
2025-02-05 12:00:00;5;1.8;2.2;9.3;51.0;503
2025-02-05 12:05:00;5;1.5;1.8;9.5;50.0;504
2025-02-05 12:10:00;352;1.3;1.6;9.9;51.0;504
2025-02-05 12:15:00;338;1.5;2.2;10.0;48.0;506
2025-02-05 12:20:00;330;1.2;1.7;10.4;49.0;503
2025-02-05 12:25:00;322;1.1;1.9;10.6;48.0;502
2025-02-05 12:30:00;110;1.3;2.0;9.5;51.0;507
2025-02-05 12:35:00;180;1.9;2.3;9.3;56.0;508
2025-02-05 12:40:00;187;1.7;2.2;9.4;56.0;507
2025-02-05 12:45:00;170;2.1;2.6;9.0;57.0;508
2025-02-05 12:50:00;173;2.1;2.5;9.3;58.0;505
2025-02-05 12:55:00;168;2.2;3.2;9.0;59.0;504
2025-02-05 13:00:00;174;1.9;2.3;9.2;60.0;499
2025-02-05 13:05:00;186;1.6;2.0;9.4;61.0;494
2025-02-05 13:10:00;185;1.6;2.1;9.2;59.0;492
2025-02-05 13:15:00;168;1.6;2.1;9.4;56.0;488
2025-02-05 13:20:00;150;1.4;1.8;9.0;60.0;484
2025-02-05 13:25:00;164;1.4;1.5;9.3;58.0;477
2025-02-05 13:30:00;176;1.0;1.5;9.9;58.0;468
2025-02-05 13:35:00;174;1.5;2.2;9.6;56.0;464
2025-02-05 13:40:00;171;2.0;2.5;9.2;59.0;458
2025-02-05 13:45:00;180;2.1;2.7;9.3;60.0;450
2025-02-05 13:50:00;169;2.1;2.5;9.4;62.0;442
2025-02-05 13:55:00;212;2.1;2.9;10.2;62.0;431
2025-02-05 14:00:00;212;1.6;2.3;10.4;61.0;424
2025-02-05 14:05:00;243;1.6;2.8;10.8;59.0;415
2025-02-05 14:10:00;251;1.8;2.8;11.0;56.0;409
2025-02-05 14:15:00;249;2.5;3.6;10.9;55.0;402
2025-02-05 14:20:00;246;1.7;2.9;11.0;56.0;392
2025-02-05 14:25:00;223;1.9;3.0;10.9;56.0;380
2025-02-05 14:30:00;226;1.8;2.6;10.8;56.0;373
2025-02-05 14:35:00;244;1.8;2.7;11.0;57.0;362
2025-02-05 14:40:00;230;1.3;2.3;10.6;59.0;353
2025-02-05 14:45:00;190;1.3;2.0;10.7;61.0;341
2025-02-05 14:50:00;178;1.4;2.0;10.4;63.0;332
2025-02-05 14:55:00;186;1.3;1.5;10.6;64.0;320
2025-02-05 15:00:00;187;1.7;2.1;10.5;64.0;309
2025-02-05 15:05:00;199;1.5;2.3;10.9;64.0;295
2025-02-05 15:10:00;202;1.4;2.0;10.5;64.0;285
2025-02-05 15:15:00;189;1.6;2.4;10.8;65.0;271
2025-02-05 15:20:00;180;1.5;2.3;10.5;66.0;260
2025-02-05 15:25:00;173;1.3;1.7;10.4;67.0;248
2025-02-05 15:30:00;171;1.1;1.4;10.5;67.0;233
2025-02-05 15:35:00;181;1.1;1.5;10.7;67.0;221
2025-02-05 15:40:00;175;1.0;1.4;10.6;67.0;208
2025-02-05 15:45:00;155;1.1;1.4;10.3;67.0;195
2025-02-05 15:50:00;153;1.1;1.3;10.5;67.0;182
2025-02-05 15:55:00;172;1.0;1.2;10.8;68.0;168
2025-02-05 16:00:00;206;0.8;1.1;11.3;69.0;154
2025-02-05 16:05:00;216;1.0;1.5;11.2;68.0;141
2025-02-05 16:10:00;209;1.3;1.8;11.1;67.0;127
2025-02-05 16:15:00;202;1.5;1.8;11.0;67.0;116
2025-02-05 16:20:00;198;1.9;2.1;10.8;66.0;104
2025-02-05 16:25:00;191;1.9;2.3;10.7;67.0;91
2025-02-05 16:30:00;196;2.0;2.3;10.5;68.0;78
2025-02-05 16:35:00;198;2.1;2.5;10.4;68.0;67
2025-02-05 16:40:00;197;2.4;2.7;10.2;68.0;56
2025-02-05 16:45:00;195;2.4;2.9;10.1;69.0;46
2025-02-05 16:50:00;202;2.5;2.8;10.0;70.0;36
2025-02-05 16:55:00;199;2.4;2.8;9.9;71.0;29
2025-02-05 17:00:00;205;2.3;2.8;9.9;71.0;24
